8160af032826400faa06361f96145fe7,Ain't Misbehavin',,Ain't Misbehavin' [Unknown],,FALSE
4ac5f4d2f35449379ead4513245f7346,Ain't That a Kick in the Head?,Adam Reimnitz,Ain't That A Kick In The Head? [Adam Reimnitz],,FALSE
0e18f46b864544e8a85c5a4f4108b4eb,Ain't That a Kick in the Head?,Rich Hasty,Ain't That A Kick In The Head? [Rich Hasty],,FALSE
2b6e4610494b4299837cd285f2d05358,Ain't That a Kick in the Head?,,Ain't That A Kick In The Head? [Unknown],,FALSE
4116e2030a96491fa042df834f7ac635,Ain't That a Kick in the Head?,Adam Reimnitz,Ain't That A Kick In The Head? [Adam Reimnitz],,FALSE
bb68810657dd47f7a937f46c8346b13e,Ain't That a Kick in the Head?,,73908e2cbbb8447eb8d1f8f7d5b84e5a,,FALSE
4e7cd978fdf249d7b6154b54d846f700,Ain't That a Kick in the Head?,,Ain't That A Kick In The Head? [Unknown],,FALSE
4a60b5ef6cbe466987372b74ce5b63be,Ain't Too Proud to Beg,Aaron Dale,Ain't Too Proud To Beg [Aaron Dale],,FALSE
796136175a6043eda37055f837f39f24,Alabama Jubilee,,Alabama Jubilee [Unknown],,FALSE
8211a5dec77d4e6a8d976709ac1178ca,Alabama Jubilee,,Alabama Jubilee [Unknown],,FALSE
110dcd911cdf47e48a9b4ed73ba0c69d,Alabama Jubilee,,Alabama Jubilee [Unknown],,FALSE
9da85d95918c41ab99bcfac0561b2e7a,Alabamy Bound,,Alabamy Bound [Unknown],,FALSE
a341a71cb64c49c6ab8af88262e75f30,Aladdin Medley 1,,Aladdin Medley 1 [Unknown],,FALSE
7174f9f32f0c4647b37343cee963c5bc,Aladdin Medley 2,,Aladdin Medley 2 [Unknown],,FALSE
a0941b1cf77f4f96b1c2ecf918233b4c,Alamo Rag,,Alamo Rag [Unknown],,FALSE
d3ffd45ba530452e9cc7046f06287acc,Alamo Rag,,Alamo Rag [Unknown],,FALSE
7b19fc986c104ab1a69a9a1690356bf5,Alamo Rag,,Alamo Rag [Unknown],,FALSE
819ed106726f482ba7a1c18f474cc95f,Alexander's Ragtime Band,,Alexander's Ragtime Band [Unknown],,FALSE
dd4620798afd4d618d88aad4646a7ce2,Alexander's Ragtime Band,,Alexander's Ragtime Band [Unknown],,FALSE
62af74d6d5ce4e99bc2da4d4da8d9956,Alexander's Ragtime Band,,Alexander's Ragtime Band [Unknown],,FALSE
53d164253bf2478f8847213812ee0da9,All Aboard for Dixie Land,David Wright,All Aboard For Dixie Land [David Wright],,FALSE
e47284e687ea466694f98a9bef43a54f,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
3db977455e534bf0a60a9cc8929ce678,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
41ec093078ab44f88095d2e2da12a887,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
e98be18252134415a4294fcf5f6b16a6,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
60996f4826e94a7e90657f10a50108c3,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
aaad66d683664956b78b57c46fa18b3b,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
34858be735ca44d19efb03189f09cd7c,All Aboard for Dixie Land,,All Aboard For Dixie Land [Unknown],,FALSE
497a1b99d0da49d8ae475236bf802a3a,All About Love,Clay Hine,All About Love [Clay Hine],,FALSE
c518ee077d704584bfecea36f7597c72,All About Love,,All About Love [Unknown],,FALSE
a8075ca716134a7ca33306f2064814a9,All Alone,,All Alone [Unknown],,FALSE
96414dc7b51a477bb755e84ce082b524,All Dressed Up With a Broken Heart,,All Dressed Up With A Broken Heart [Unknown],,FALSE
4dddafe4572a4ed4bf3af873581c60a9,All I Do Is Dream of You,,All I Do Is Dream Of You [Unknown],,FALSE
3faaa66b33b149f987cb5045a708224c,All I Do Is Dream of You,,All I Do Is Dream Of You [Unknown],,FALSE
d5856b6e1cf94ff0949117e8e31f5dd4,All I Need Is the Girl,,All I Need Is The Girl [Unknown],,FALSE
4cb7bbbc92ff4835a02d9322f56c5512,All I Need Is the Girl,,All I Need Is The Girl [Unknown],,FALSE
5cad174de2c24d48a8f1b30c8d7682df,All I Need Is the Girl,,All I Need Is The Girl [Unknown],,FALSE
32c61ac61fb942beab9a805b7e5db817,All of Me,Adam Scott,All Of Me [Adam Scott],,FALSE
339bcab7c41b4cc1878d7c7b94a974a6,All of Me,Scott Kitzmiller,All Of Me [Scott Kitzmiller],,FALSE
51a4d70e94274078bae03cfbb2a6d434,All of Me,,All Of Me [Unknown],,FALSE
88547a7485c740f78845482904c3cadf,All of Me,,All Of Me [Unknown],,FALSE
72053e70f57745b58cd7b4d41270bded,All of Me,,All Of Me [Unknown],,FALSE
c7729f01307e4b6a9f03af26b6c7a398,All the Things You Are,,All The Things You Are [Unknown],,FALSE
6cc558d056a84775a68b13c7b9401f68,All the Way,David Briner,All The Way [David Briner],,FALSE
ff011514227a457e853f7b3774497d82,All the Way,David Briner,All The Way [David Briner],,FALSE
87be581e56794397959e9bc1f62fbfeb,All the Way,,All The Way [Unknown],,FALSE
cc0815c8bbda428680f643cd311ca60c,All the Way,,All The Way [Unknown],,FALSE
9cf1fc6e7c5742fc90542e21467169e7,All the Way,,All The Way [Unknown],,FALSE
c0e803262a73468785d75d65a4e554be,All the Way,,All The Way [Unknown],,FALSE
1d7593f2736646309cb2331340ab42e7,All the Way,,All The Way [Unknown],,FALSE
416e310901f54dfabb7aacfc4e0260ea,All the Way,,All The Way [Unknown],,FALSE
eb535ca109864aa4baa540e8cf6dbb36,All the Way,,All The Way [Unknown],,FALSE
3be0fade51cd43ecaca85b4001c8b036,All the Way,,All The Way [Unknown],,FALSE
b2b2cd5f892440518852daf35ec7e0bf,All the Way,,All The Way [Unknown],,FALSE
3ce60dbbac7e48619614158c03560a73,All the Way,,All The Way [Unknown],,FALSE
009f1f5778534257bd0f4857aa0463ed,All the Way,,All The Way [Unknown],,FALSE
fb2ff895612d44b6bdfa102dfac094cb,All the Way,,All The Way [Unknown],,FALSE
cacf9a487f1a465c88aea12b0436ab15,All the Way,,All The Way [Unknown],,FALSE
2ef5a46abb9a4d11b838768f7cc66279,All the Way,,All The Way [Unknown],,FALSE
e6f18170764644abaf5f294a486c75bf,All the Way,,All The Way [Unknown],,FALSE
f138f3d49c5f4676b7e1dce2e36569ac,All the Way,,All The Way [Unknown],,FALSE
e84197d43a6846cc9b05d3d952a2feea,All the Way,,All The Way [Unknown],,FALSE
0e881f185639430793dae3388fdaec48,All the Way,,All The Way [Unknown],,FALSE
b87cbed634154d9cb8ca4f55d893fee5,All the World Will Be Jealous of Me,,All The World Will Be Jealous Of Me [Unknown],,FALSE
30d8774b89af4f90bc602038bbc54adb,Almost Like Being in Love,,Almost Like Being In Love [Unknown],,FALSE
b9554da7d143411695fd7bc7b5f8506d,Always,Rob Hopkins,Always [Rob Hopkins],,FALSE
656915596f654efbb77f08c742b21e79,Always,,Always [Unknown],,FALSE
436d06eeedbc42669e82e97d7ebbf675,Always,,Always [Unknown],,FALSE
a71af8bedd6d443581beb6672205c3c5,Always,,Always [Unknown],,FALSE
52985e2bcbe64ffea88f7c8ef3ab4cbf,Always,,Always [Unknown],,FALSE
b143e64de72443c48032cbb079f9c56e,Among My Souvenirs,,Among My Souvenirs [Unknown],,FALSE
6e72f29010f441fc9f1f8b635f1e3caf,Among My Souvenirs,,Among My Souvenirs [Unknown],,FALSE
6c7f0210ce0a4ff1a08f2cc5dbf73b5b,An Uptune in Search of a Sonq,,An Uptune In Search Of A Sonq [Unknown],,FALSE
66500255b8824b75a4637d7ad6aee4b5,And This Is My Beloved,David Wright,And This Is My Beloved [David Wright],,FALSE
3481f2d888134464af40985e511549a8,And This Is My Beloved,David Wright,And This Is My Beloved [David Wright],,FALSE
599cecb86f36488da9a6b1246dace133,And This Is My Beloved,David Wright,And This Is My Beloved [David Wright],,FALSE
f90c69422dc84755931065ba56966412,And This Is My Beloved,David Wright,And This Is My Beloved [David Wright],,FALSE
b6d8abc92f194013ac514af1dcb3e694,Any Time,Greg Volk,Any Time [Greg Volk],,FALSE
cf23588adf5a4b488115141851f78625,Any Time,,Any Time [Unknown],,FALSE
26fc37c12f734cd7bb61317b87fd3751,Any Time,,Any Time [Unknown],,FALSE
244543f049664898af35c375d8148330,Any Time,,Any Time [Unknown],,FALSE
245b2e1f0e5f4c31bdb1e8de5d5c0f27,Any Time,,Any Time [Unknown],,FALSE
51430a8db7134f4ab175c74e1e0f11e4,Any Time,,Any Time [Unknown],,FALSE
94f185027e8a4ee09a6d00aff769d2e7,Anything Goes,,Anything Goes [Unknown],,FALSE
5a7d347388b84488a460c97e919578df,Anytime at All,Wayne Grimmer,Anytime At All [Wayne Grimmer],,FALSE
3388db6b8f604e5e8192a8ee9eedf2f5,Anytime at All,,Anytime At All [Unknown],,FALSE
8c1e5e8ef9e04384a381b347221afa36,Anytime at All,,Anytime At All [Unknown],,FALSE
0e23f0f4147d4b0b99fbe417ec817cf0,Anytime at All,,Anytime At All [Unknown],,FALSE
02f8820050444fa69895099e867f3825,Anytime at All,,d09de78d2fa0481a9b319d67077a60eb,,FALSE
4cf92273c35749718d82db4d7d52f7f0,Are You Lonesome Tonight?,,Are You Lonesome Tonight? [Unknown],,FALSE
9aeefeadb802479b8207d0dfee1ad7bc,Are You Lonesome Tonight?,,Are You Lonesome Tonight? [Unknown],,FALSE
302d90d504674ff99ff740ae98999cce,Are You Lonesome Tonight?,,Are You Lonesome Tonight? [Unknown],,FALSE
5f29f62e0da14bb0815c35b4ec00894b,Are You the One?,Adam Reimnitz,Are You The One? [Adam Reimnitz],,FALSE
21fcb30ee3564e03a6267b33dca0d1a5,Are You the One?,Adam Reimnitz,Are You The One? [Adam Reimnitz],,FALSE
6e22f3706cbf4050abd48e338a4d6abb,Army Medley,,Army Medley [Unknown],,FALSE
a83607a88d914baebed01b5826f652c7,As Long as I'm Singin',,As Long As I'm Singin' [Unknown],,FALSE
68a5c520c7bb4bb6bf06932fb550fe86,As Long as I'm Singin',,As Long As I'm Singin' [Unknown],,FALSE
605598c0096b419b944584618d9af1d3,As Long as I'm Singin',,4be5633372424a7ca032c9c2a557461c,,FALSE
932b458e152c49e49bd7ee5139964176,As Long as We're Cookin',,As Long As We're Cookin' [Unknown] (Medley),,FALSE
2bedfeef571c4b81b43c23cfd4bc812b,As Long as You're Not in Love With Anyone,,As Long As You're Not In Love With Anyone [Unknown],,FALSE
510e90cf50ec497d964cedee11a3e7a0,As Time Goes By,,As Time Goes By [Unknown],,FALSE
61d8923e30e047cbacf3dd65bd952291,As Time Goes By,,As Time Goes By [Unknown] (Parody),,TRUE
8c6c7b5ee61f4f15b20d8afdb9405daf,As Time Goes By,,As Time Goes By [Unknown],,FALSE
9d76a4532df54e6cbcdcfddcd24d8047,As Time Goes By,,As Time Goes By [Unknown],,FALSE
15132b7cb01348d28f400b67e63941ae,As Time Goes By,,As Time Goes By [Unknown],,FALSE
b084a92d54ee438b895bcb1ce0effe2b,At Last,Clay Hine,At Last [Clay Hine],,FALSE
c42886489e6144faa2b6470172aab54b,At Last,Clay Hine,At Last [Clay Hine],,FALSE
f514003c7d03488e969c5c4c2d335f4c,At Last,,At Last [Unknown],,FALSE
e628f916c7754698a5c77217f61fdd96,At Last,,At Last [Unknown],,FALSE
73a19ba46aff4d5a9143857b852cd941,At Last,,At Last [Unknown],,FALSE
a6a347814f184c5fa1906657c0c94546,At Last,,At Last [Unknown],,FALSE
0dce3160fd524f9a8b9240720d11d729,At Last,,At Last [Unknown],,FALSE
7b1370cbe7f94b508dc15f64075c2e94,At Last,,At Last [Unknown],,FALSE
c91fd4747b024ba6bdbb5547a48e8b98,"At the Ball, That's All",,"At The Ball, That's All [Unknown]",,FALSE
3ba35895236c4db4ba966a04ce1721a9,At the End of the Day With You,Ed Waesche,At The End Of The Day With You [Ed Waesche],,FALSE
5e9e3fac97444f798f2c8ae4d0e0374c,Auld Lang Syne,David Wright,Auld Lang Syne [David Wright],,FALSE
2758997488474607925296f3f63284bd,Auld Lang Syne,David Briner,Auld Lang Syne [David Briner],,FALSE
c697b0fbdd7e42288782fb510a247943,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
147f256bd56c4b11b4f66eaf95e61eee,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
fd6847115c9a4e96968b6188749f47fa,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
2fa8cf57c315451db0f9f2e8e580f15a,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
927959870ef04bb0b97607995b4ee400,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
5580e02905a04b01831a33fd0140e07f,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
ff14372b0ff2420c93f3d2400fbd6344,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
0863782d156b4e58b85a7dc2c9cfcdaa,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
b59bba9363c54d38b58dcdf9d866da92,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
2f191fd25a7f4ec3a4362db19dca8394,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
4debae3c4aaa43479bc3e6dd9783a8c2,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
1ee18eca70c948b18d41e1f965ed3c62,Auld Lang Syne,,Auld Lang Syne [Unknown],,FALSE
5c383fce70dc4554b2e530204e492efb,B & O Line,,B & O Line [Unknown],,FALSE
c3a84b9ad6494125b0eb988ed5eb1af9,B & O Line,,B & O Line [Unknown],,FALSE
9f5640956d36494b952786870e9fe9a7,Baby Mine,,Baby Mine [Unknown],,FALSE
7f3b8c1e7a1c4ba4a7635dedd7004341,Baby of Mine,,Baby Of Mine [Unknown],,FALSE
f62cb277bba3431894f17958a277c52c,"Baby, It's You",,d6ab469d29e645b2a7eea9ce740ca636,,FALSE
6fd9ce47fa1b4c658aa048a8c3149d22,"Baby, It's You",,d6ab469d29e645b2a7eea9ce740ca636,,FALSE
4add08145b2b46218e6cc3c6d88baa46,"Baby, It's You",,"Baby, It's You [Unknown]",,FALSE
ff07e55307be4d7aaf004c1e2fda9a4b,"Baby, It's You",,d6ab469d29e645b2a7eea9ce740ca636,,FALSE
3427a5074b444eed91a50acaba50f4dc,Back in Dixie Again,,Back In Dixie Again [Unknown],,FALSE
8a05a211edd742308961d8a652ae9b06,Bad Old Songs Medley,,Bad Old Songs Medley [Unknown],,FALSE
463d3f7f2880498a966b4481a3422c51,"Bad, Bad Leroy Brown",Anthony Nasto,"Bad, Bad Leroy Brown [Anthony Nasto]",,FALSE
a7da85e8fcdf4327898e5e43454abead,Ballin' the Jack Medley,,Ballin' The Jack Medley [Unknown] (Parody),,TRUE
f1025ffd88fc44249471c5d51dffc6e4,Bandstand Boogie,Jay Giallombardo,Bandstand Boogie [Jay Giallombardo],,FALSE
3fe867cdde484ed1b422a5e6f55b2d47,Banjo's Back in Town,,Banjo's Back In Town [Unknown],,FALSE
c50170f047d74c33bdfdbda38cc10f36,Bare Necessities,,Bare Necessities [Unknown],,FALSE
f4d26712cdfd4fb4bbb738a51488ec22,Bare Necessities,,Bare Necessities [Unknown],,FALSE
d698b3da35d94db7987102a9f1ec1f6e,Basin Street Blues,David Wright,Basin Street Blues [David Wright],,FALSE
b8aeee5d91e947d89314fd104a4181c0,Basin Street Blues,David Wright,Basin Street Blues [David Wright],,FALSE
156288f8e5ac4c948d961ec2d2e8766c,Basin Street Blues,,Basin Street Blues [Unknown],,FALSE
b62a76ee49a24d61b59a95afb1e73d69,Basin Street Blues,,Basin Street Blues [Unknown],,FALSE
147af87239394a44b6e566315a3efc79,Basin Street Blues,,Basin Street Blues [Unknown],,FALSE
aca32c166ae7411fb11c950ff05a81d4,Be My Life's Companion,,Be My Life's Companion [Unknown],,FALSE
49cce50b28cd4ca8b20b32dcf1322453,Beautiful Dreamer,,Beautiful Dreamer [Unknown],,FALSE
72026a6de2af489aa450d772fadd9859,Beautiful Dreamer,,Beautiful Dreamer [Unknown],,FALSE
4538d4fd0234470b8df83f5c22b92c4f,Beautiful Dreamer,,Beautiful Dreamer [Unknown],,FALSE
a54ba62136cc4fbbb9f2dfbc82b395d5,Beautiful Dreamer,,Beautiful Dreamer [Unknown],,FALSE
3c53536aea68411e9828fe83e0080021,Because Of You,,Because Of You [Unknown],,FALSE
c72229b63cac4e46b853ceed7a236168,Because Of You,,Because Of You [Unknown],,FALSE
76558eabd8cd4a2eb04c5c9264b7d077,Between the Devil and the Deep Blue Sea,,Between The Devil And The Deep Blue Sea [Unknown],,FALSE
46ec149792604430988025f475de91f5,Between the Devil and the Deep Blue Sea,,Between The Devil And The Deep Blue Sea [Unknown],,FALSE
0c9ef07c070e4346b59a33fc4648d8d6,Between You and the Birds and the Bees and Cupid,Aaron Dale,Between You And The Birds And The Bees And Cupid [Aaron Dale],,FALSE
1a6c121da5654562b67dcc3b8c124cdc,Between You and the Birds and the Bees and Cupid,Aaron Dale,Between You And The Birds And The Bees And Cupid [Aaron Dale],,FALSE
13cf8874bcc349c0bebb44f88d70482d,Between You and the Birds and the Bees and Cupid,Aaron Dale,Between You And The Birds And The Bees And Cupid [Aaron Dale],,FALSE
428c498cdb5544d2bbcbdd70e3c468e4,Between You and the Birds and the Bees and Cupid,,Between You And The Birds And The Bees And Cupid [Unknown],,FALSE
440555af1b284df6a57ca301d25c390e,Between You and the Birds and the Bees and Cupid,,Between You And The Birds And The Bees And Cupid [Unknown],,FALSE
f27b14cc76014813b1e9a3608e6d4ced,"Bewitched, Bothered, and Bewildered",,b245a6c87a3947bdbb003e5dbea2c2a4,,FALSE
03728c437a764cb696f8a56759ac943b,"Bewitched, Bothered, and Bewildered",,b245a6c87a3947bdbb003e5dbea2c2a4,,FALSE
805ea9ba86af4cccb98807e18f847743,"Bewitched, Bothered, and Bewildered",,"Bewitched, Bothered, And Bewildered [Unknown]",,FALSE
40859a2679424faeace3eb5219060f14,"Bewitched, Bothered, and Bewildered",,b245a6c87a3947bdbb003e5dbea2c2a4,,FALSE
585389a89a324e5ba607e603bb8f629d,"Bewitched, Bothered, and Bewildered",,fbeba4e93cb2471186f64d02a794fa39,,FALSE
355576f7f2ba40839896665abfcda743,"Bewitched, Bothered, and Bewildered",,fbeba4e93cb2471186f64d02a794fa39,,FALSE
4da0b8e9614d4db1917bf66f3737439b,Big Bad Bill Is Sweet William Now,,Big Bad Bill Is Sweet William Now [Unknown],,FALSE
2ca07c4ba3924ffbb561276237a2cec4,"Bill Bailey, Won't You Please Come Home?",,"Bill Bailey, Won't You Please Come Home? [Unknown]",,FALSE
ea46161240684be8aca120a20d508e4c,"Bill Bailey, Won't You Please Come Home?",,398416c5dc984d9fbfac4db4d833ac39,,FALSE
3d74f4b6c2f746a9a59164890540bbee,"Bill Bailey, Won't You Please Come Home?",,398416c5dc984d9fbfac4db4d833ac39,,FALSE
af537a3618d04ca69a8ec59d6431efca,Bill Grogan's Goat,,Bill Grogan's Goat [Unknown],,FALSE
c7474f849caa418db4f7c827fd84b0ae,Bill Grogan's Goat,,Bill Grogan's Goat [Unknown],,FALSE
324d58e0a3604f7895c99283a5240f5b,Bill Grogan's Goat,,Bill Grogan's Goat [Unknown],,FALSE
e42a55f86d83479495db6daf45b388b8,Bill Grogan's Goat,,Bill Grogan's Goat [Unknown],,FALSE
562ba09ef923460191d568e6556f672f,Birth Of The Blues,Roger Payne,Birth Of The Blues [Roger Payne],,FALSE
38d84c13acf64313a797f5dee2c2c179,Black Eyed Susan Brown,,Black Eyed Susan Brown [Unknown],,FALSE
c148df64c4404cf298078c0540a35491,Black Eyed Susans Medley,Clay Hine,Black Eyed Susans Medley [Clay Hine],,FALSE
